"Prev.Length","Match.Score","Tile.Size","Prev.Type","Browse.Time"
110,90,0.3,"AC",25.7741428394482
100,80,0.1,"TT",16.4992051859968
120,80,0.1,"TT",20.5517148895451
100,100,0.1,"TT",19.0136449029486
120,100,0.1,"TT",20.1933548826713
100,80,0.3,"TT",20.0608672351966
120,80,0.3,"TT",19.7308500640143
100,100,0.3,"TT",18.3402178027333
120,100,0.3,"TT",22.2427670535468
110,90,0.3,"TT",19.1641464676451
110,90,0.3,"AC",24.427149023043
100,80,0.1,"TT",18.8752768850698
120,80,0.1,"TT",22.2505817742167
100,100,0.1,"TT",20.6604548063274
120,100,0.1,"TT",21.8993797102791
100,80,0.3,"TT",19.1113890641347
120,80,0.3,"TT",22.2231430938628
100,100,0.3,"TT",21.0885196764634
120,100,0.3,"TT",19.9770364764538
110,90,0.3,"TT",20.3260852816988
110,90,0.3,"AC",25.3723258961208
100,80,0.1,"TT",18.6098133063746
120,80,0.1,"TT",21.5573732577843
100,100,0.1,"TT",20.3082455063917
120,100,0.1,"TT",21.1616049758978
100,80,0.3,"TT",18.1589268001806
120,80,0.3,"TT",20.8578682964358
100,100,0.3,"TT",19.4945347904195
120,100,0.3,"TT",22.9137083838759
110,90,0.3,"TT",21.3925381463995
110,90,0.3,"AC",25.2224648384951
100,80,0.1,"TT",18.464343330282
120,80,0.1,"TT",20.304891785197
100,100,0.1,"TT",21.9091819043802
120,100,0.1,"TT",20.4642264028634
100,80,0.3,"TT",18.0708612360885
120,80,0.3,"TT",19.871576849695
100,100,0.3,"TT",20.3227299172537
120,100,0.3,"TT",22.6787327780922
110,90,0.3,"TT",19.5052167174905
110,90,0.3,"AC",24.1357270755426
100,80,0.1,"TT",17.6831294332748
120,80,0.1,"TT",22.2451721761411
100,100,0.1,"TT",22.5205613709218
120,100,0.1,"TT",20.873801144923
100,80,0.3,"TT",19.4676641346719
120,80,0.3,"TT",20.6348309866943
100,100,0.3,"TT",19.5200468855638
120,100,0.3,"TT",21.3458015284737
110,90,0.3,"TT",20.0785637549988
110,90,0.3,"AC",25.2009363016307
100,80,0.1,"TT",18.6104637073783
120,80,0.1,"TT",21.3424083350163
100,100,0.1,"TT",20.087219573016
120,100,0.1,"TT",22.7757503524016
100,80,0.3,"TT",18.6784491243596
120,80,0.3,"TT",22.3609485236421
100,100,0.3,"TT",19.7673733501747
120,100,0.3,"TT",22.8914363489219
110,90,0.3,"TT",19.8505098890161
110,90,0.3,"AC",26.0376608991342
100,80,0.1,"TT",16.0456296092033
120,80,0.1,"TT",20.3209920458954
100,100,0.1,"TT",18.5828213055513
120,100,0.1,"TT",22.8949531016106
100,80,0.3,"TT",19.6738828141209
120,80,0.3,"TT",21.1880636413038
100,100,0.3,"TT",19.986433895292
120,100,0.3,"TT",23.6276811570447
110,90,0.3,"TT",18.8726778650001
110,90,0.3,"AC",24.0716961409514
100,80,0.1,"TT",18.2382555579941
120,80,0.1,"TT",21.0367119647397
100,100,0.1,"TT",20.9185133876567
120,100,0.1,"TT",22.9745620720099
100,80,0.3,"TT",18.2469709715234
120,80,0.3,"TT",20.2791781022578
100,100,0.3,"TT",22.0560733218654
120,100,0.3,"TT",19.5486963621778
110,90,0.3,"TT",17.7995791881622
110,90,0.3,"AC",24.1087131550253
100,80,0.1,"TT",17.6451805325825
120,80,0.1,"TT",21.8759935867432
100,100,0.1,"TT",20.3258957419612
120,100,0.1,"TT",21.948080375111
100,80,0.3,"TT",16.627573539359
120,80,0.3,"TT",20.2947926509971
100,100,0.3,"TT",21.0590628607394
120,100,0.3,"TT",21.5517001508084
110,90,0.3,"TT",21.2154475606177
110,90,0.3,"AC",25.0105271461012
100,80,0.1,"TT",20.2788117034258
120,80,0.1,"TT",19.9553040592175
100,100,0.1,"TT",20.4905041936056
120,100,0.1,"TT",20.95666315348
100,80,0.3,"TT",18.7002808862165
120,80,0.3,"TT",22.4729998241956
100,100,0.3,"TT",19.7579392333866
120,100,0.3,"TT",21.2088791857616
110,90,0.3,"TT",21.0564151259663
110,90,0.3,"AC",26.132347236879
100,80,0.1,"TT",18.2232811002272
120,80,0.1,"TT",21.4787566814364
100,100,0.1,"TT",20.7116025865327
120,100,0.1,"TT",22.7661308835245
100,80,0.3,"TT",17.0508325687189
120,80,0.3,"TT",22.6675875369868
100,100,0.3,"TT",19.3236999789965
120,100,0.3,"TT",22.7099538477429
110,90,0.3,"TT",20.9153272971588
110,90,0.3,"AC",25.4990957758467
100,80,0.1,"TT",18.0681244355059
120,80,0.1,"TT",20.9636444258894
100,100,0.1,"TT",20.7140676069085
120,100,0.1,"TT",22.5993462381255
100,80,0.3,"TT",16.1191112661111
120,80,0.3,"TT",22.2455282686242
100,100,0.3,"TT",20.5572419498202
120,100,0.3,"TT",22.1825317736771
110,90,0.3,"TT",20.1763053677768
110,90,0.3,"AC",24.5109056711517
100,80,0.1,"TT",16.6188602613073
120,80,0.1,"TT",21.5713198936445
100,100,0.1,"TT",20.5383752647774
120,100,0.1,"TT",22.9541088823754
100,80,0.3,"TT",19.0954723640122
120,80,0.3,"TT",19.3748370845584
100,100,0.3,"TT",17.8994411802439
120,100,0.3,"TT",21.715338749815
110,90,0.3,"TT",19.8241026804935
110,90,0.3,"AC",24.639391931071
100,80,0.1,"TT",19.7251290617214
120,80,0.1,"TT",21.8231232619749
100,100,0.1,"TT",20.3189842139608
120,100,0.1,"TT",20.8941394464768
100,80,0.3,"TT",17.3987224518617
120,80,0.3,"TT",20.8682070733269
100,100,0.3,"TT",21.2353669968703
120,100,0.3,"TT",20.694457841322
110,90,0.3,"TT",20.3504624587082
110,90,0.3,"AC",25.1015705271017
100,80,0.1,"TT",19.890812595066
120,80,0.1,"TT",22.0392852574051
100,100,0.1,"TT",20.139389832863
120,100,0.1,"TT",22.2722965158713
100,80,0.3,"TT",19.3185444630522
120,80,0.3,"TT",20.855170266899
100,100,0.3,"TT",19.8516546454453
120,100,0.3,"TT",23.6060607495161
110,90,0.3,"TT",21.1525436007211
110,90,0.3,"AC",24.7393484491741
100,80,0.1,"TT",18.0875115823596
120,80,0.1,"TT",21.366027760118
100,100,0.1,"TT",20.5104084566225
120,100,0.1,"TT",21.7969791265165
100,80,0.3,"TT",17.1284598962093
120,80,0.3,"TT",22.214087120713
100,100,0.3,"TT",19.193532201249
120,100,0.3,"TT",22.5196147076201
110,90,0.3,"TT",20.8936627342778
110,90,0.3,"AC",25.2384105978301
100,80,0.1,"TT",16.626496048451
120,80,0.1,"TT",20.2957700789053
100,100,0.1,"TT",19.1731722014775
120,100,0.1,"TT",23.0010220445895
100,80,0.3,"TT",18.1614732016272
120,80,0.3,"TT",19.8456143924991
100,100,0.3,"TT",20.5155362328881
120,100,0.3,"TT",23.1963203403686
110,90,0.3,"TT",20.219943064343
110,90,0.3,"AC",25.813539006449
100,80,0.1,"TT",17.9696967777851
120,80,0.1,"TT",21.5163211893549
100,100,0.1,"TT",18.8316389720401
120,100,0.1,"TT",21.5850010878809
100,80,0.3,"TT",17.4652545646147
120,80,0.3,"TT",21.9607975233553
100,100,0.3,"TT",19.3609618094844
120,100,0.3,"TT",20.734749334193
110,90,0.3,"TT",19.1609141115011
110,90,0.3,"AC",26.1277449268597
100,80,0.1,"TT",17.9593077318358
120,80,0.1,"TT",19.7085293775912
100,100,0.1,"TT",19.4334990179611
120,100,0.1,"TT",20.9252027471681
100,80,0.3,"TT",19.1286400965445
120,80,0.3,"TT",21.6079498385707
100,100,0.3,"TT",20.0585685120953
120,100,0.3,"TT",21.7665766495341
110,90,0.3,"TT",20.3179407131056
110,90,0.3,"AC",25.4438316171184
100,80,0.1,"TT",18.7601545316516
120,80,0.1,"TT",20.0746208385192
100,100,0.1,"TT",20.6529004344012
120,100,0.1,"TT",20.4861733210426
100,80,0.3,"TT",18.465247601917
120,80,0.3,"TT",20.9518715950401
100,100,0.3,"TT",20.548793872695
120,100,0.3,"TT",21.1423482560836
110,90,0.3,"TT",19.5973502789774
110,90,0.3,"AC",23.638340933693
100,80,0.1,"TT",20.1735198328964
120,80,0.1,"TT",20.222529648759
100,100,0.1,"TT",20.2335352537618
120,100,0.1,"TT",23.9186640028598
100,80,0.3,"TT",19.9020600530813
120,80,0.3,"TT",22.2990984137421
100,100,0.3,"TT",20.6849543923842
120,100,0.3,"TT",23.6940995915687
110,90,0.3,"TT",19.6042464872077
110,90,0.3,"AC",25.4887687446258
100,80,0.1,"TT",18.8767929109356
120,80,0.1,"TT",19.6080450034708
100,100,0.1,"TT",21.7871229975378
120,100,0.1,"TT",21.540830149188
100,80,0.3,"TT",18.5670772499873
120,80,0.3,"TT",20.5197199057991
100,100,0.3,"TT",20.4314119156785
120,100,0.3,"TT",20.8013985143241
110,90,0.3,"TT",19.487363396319
110,90,0.3,"AC",26.1844906503971
100,80,0.1,"TT",16.7636794711248
120,80,0.1,"TT",20.4637248437644
100,100,0.1,"TT",19.760282140435
120,100,0.1,"TT",21.5752566269656
100,80,0.3,"TT",17.2686374791579
120,80,0.3,"TT",21.8790037137797
100,100,0.3,"TT",20.726787411539
120,100,0.3,"TT",22.4287679316209
110,90,0.3,"TT",16.8601904853329
110,90,0.3,"AC",25.0191402120685
100,80,0.1,"TT",18.6302533004678
120,80,0.1,"TT",20.04001113109
100,100,0.1,"TT",21.9302103817047
120,100,0.1,"TT",24.0991673559133
100,80,0.3,"TT",17.7122816453857
120,80,0.3,"TT",20.3429397650714
100,100,0.3,"TT",20.5143032736213
120,100,0.3,"TT",22.7732864515503
110,90,0.3,"TT",20.1234854072043
110,90,0.3,"AC",25.8077420065237
100,80,0.1,"TT",16.9761663608353
120,80,0.1,"TT",22.6157672087647
100,100,0.1,"TT",19.8726919561409
120,100,0.1,"TT",21.4328834665516
100,80,0.3,"TT",18.2521614198405
120,80,0.3,"TT",19.9563912458528
100,100,0.3,"TT",18.4419866568289
120,100,0.3,"TT",21.416435956986
110,90,0.3,"TT",20.3193019181821
110,90,0.3,"AC",23.7585817364915
100,80,0.1,"TT",16.919076154168
120,80,0.1,"TT",22.2320102807114
100,100,0.1,"TT",21.5976541207506
120,100,0.1,"TT",21.9850501150219
100,80,0.3,"TT",17.6130084060428
120,80,0.3,"TT",20.4858398080886
100,100,0.3,"TT",20.0185720744947
120,100,0.3,"TT",21.4271057203694
110,90,0.3,"TT",20.3536529148042
110,90,0.3,"AC",24.7559582115386
100,80,0.1,"TT",18.1413482130063
120,80,0.1,"TT",22.8960903863467
100,100,0.1,"TT",19.2808032089003
120,100,0.1,"TT",20.5429610230954
100,80,0.3,"TT",18.3212940418454
120,80,0.3,"TT",21.689459761001
100,100,0.3,"TT",20.2356310256926
120,100,0.3,"TT",19.7670002196823
110,90,0.3,"TT",19.6164634124951
110,90,0.3,"AC",26.4853128485
100,80,0.1,"TT",19.2504652214632
120,80,0.1,"TT",22.8329133500019
100,100,0.1,"TT",19.4534318116756
120,100,0.1,"TT",21.2764038574037
100,80,0.3,"TT",18.3217431932269
120,80,0.3,"TT",21.392932616565
100,100,0.3,"TT",19.5241625501366
120,100,0.3,"TT",22.2745804240804
110,90,0.3,"TT",21.2802742203272
110,90,0.3,"AC",24.313242281503
100,80,0.1,"TT",20.372212210107
120,80,0.1,"TT",21.3492108420962
100,100,0.1,"TT",20.984033059783
120,100,0.1,"TT",19.7804954882299
100,80,0.3,"TT",17.012888459678
120,80,0.3,"TT",20.816990461156
100,100,0.3,"TT",20.5484118502767
120,100,0.3,"TT",23.7042651991663
110,90,0.3,"TT",20.3713946572211
110,90,0.3,"AC",24.9010763900238
100,80,0.1,"TT",18.3804807143589
120,80,0.1,"TT",21.4792861549983
100,100,0.1,"TT",19.8657006755588
120,100,0.1,"TT",23.6276674945591
100,80,0.3,"TT",18.5462255868434
120,80,0.3,"TT",20.5649776572808
100,100,0.3,"TT",21.0385120176678
120,100,0.3,"TT",22.3324970347001
110,90,0.3,"TT",19.1068407676231
110,90,0.3,"AC",24.7412878443726
